age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
38.0,Local-gov,329980,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,1876.0,40.0,Canada,<=50K
51.0,Private,49017,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,24.0,United-States,<=50K
19.0,Private,120691,HS-grad,9.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,25.0,United-States,<=50K
33.0,Private,132601,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
37.0,Local-gov,223020,Assoc-voc,11.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,32.0,United-States,<=50K
20.0,Private,231981,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,,0.0,32.0,United-States,<=50K
27.0,Private,46868,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,15.0,United-States,<=50K
40.0,Self-emp-not-inc,282678,Masters,14.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K
42.0,Private,171841,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
49.0,Private,235683,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,,40.0,United-States,>50K
51.0,Self-emp-not-inc,259323,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,<=50K
24.0,Private,304386,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
62.0,Private,143943,Bachelors,13.0,Widowed,Tech-support,Unmarried,White,Female,0.0,0.0,7.0,United-States,<=50K
55.0,Private,290124,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0.0,40.0,Mexico,<=50K
42.0,Private,240628,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,,United-States,>50K
43.0,Private,186188,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,Iran,<=50K
25.0,Private,132749,11th,,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,12.0,United-States,<=50K
57.0,Private,89182,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Private,200928,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
39.0,Self-emp-not-inc,178948,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,0.0,50.0,United-States,<=50K
37.0,Private,255621,HS-grad,9.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
18.0,State-gov,59342,11th,7.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,5.0,United-States,<=50K
53.0,Federal-gov,68985,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,State-gov,145651,Some-college,10.0,Never-married,Sales,Own-child,Black,Female,0.0,1602.0,12.0,United-States,<=50K
24.0,Private,233499,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
53.0,Self-emp-not-inc,279129,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
17.0,Self-emp-not-inc,60116,10th,6.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,10.0,United-States,<=50K
46.0,Private,178829,Masters,14.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,,70.0,United-States,>50K
72.0,Self-emp-inc,473748,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,25.0,United-States,>50K
,Private,114158,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
44.0,Federal-gov,306440,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,103064,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,,40.0,United-States,<=50K
46.0,State-gov,106705,Some-college,10.0,Divorced,Prof-specialty,Unmarried,White,Female,1506.0,,50.0,United-States,<=50K
30.0,Private,70377,HS-grad,,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Private,165505,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
24.0,State-gov,147719,Masters,14.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,,India,<=50K
35.0,Self-emp-not-inc,112497,HS-grad,,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,0.0,35.0,Ireland,<=50K
28.0,Private,232653,Bachelors,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,202203,Bachelors,13.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,50.0,United-States,<=50K
42.0,Self-emp-not-inc,140474,Assoc-acdm,12.0,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,35.0,United-States,<=50K
20.0,Private,107658,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,10.0,United-States,<=50K
52.0,Self-emp-inc,260938,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
35.0,Private,215310,11th,7.0,Divorced,Handlers-cleaners,Other-relative,White,Male,,0.0,40.0,United-States,<=50K
20.0,Private,494784,HS-grad,9.0,Never-married,Sales,Other-relative,Black,Female,0.0,0.0,35.0,United-States,<=50K
32.0,Self-emp-not-inc,34572,HS-grad,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,65.0,United-States,<=50K
38.0,Federal-gov,115433,Assoc-acdm,,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688.0,0.0,33.0,United-States,>50K
30.0,Private,207564,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,,0.0,40.0,United-States,<=50K
28.0,Private,134890,Bachelors,,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,32981,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
54.0,Federal-gov,75235,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178.0,0.0,40.0,United-States,>50K
44.0,Private,408531,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,,0.0,40.0,United-States,>50K
,Private,200474,1st-4th,2.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,163665,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,2174.0,0.0,40.0,United-States,<=50K
43.0,Private,240504,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Self-emp-not-inc,33521,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,70.0,United-States,>50K
19.0,Private,198668,7th-8th,4.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
37.0,Private,246677,HS-grad,9.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
46.0,Local-gov,183168,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,43.0,United-States,<=50K
32.0,Local-gov,178109,HS-grad,,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K
26.0,Private,142914,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,,75.0,United-States,<=50K
18.0,Private,152545,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,,United-States,<=50K
34.0,Private,286675,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,0.0,40.0,United-States,<=50K
31.0,Private,56510,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,282579,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,318641,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,45.0,United-States,>50K
21.0,Private,184568,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,,40.0,United-States,<=50K
52.0,Self-emp-inc,101017,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,,United-States,<=50K
58.0,Self-emp-inc,186791,Some-college,,Married-civ-spouse,Transport-moving,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
36.0,Local-gov,331902,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
39.0,Private,324420,1st-4th,2.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,Mexico,<=50K
29.0,Federal-gov,31161,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,Other,Female,0.0,0.0,40.0,United-States,<=50K
37.0,Private,185744,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,20.0,United-States,<=50K
66.0,Private,269665,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
45.0,State-gov,264052,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Private,101320,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
48.0,Private,99096,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,1590.0,38.0,United-States,<=50K
26.0,Private,238367,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,175883,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Local-gov,154863,HS-grad,,Never-married,Protective-serv,Other-relative,Black,Male,0.0,1876.0,40.0,United-States,<=50K
38.0,Private,248886,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,42.0,United-States,<=50K
,Private,174789,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Male,0.0,2001.0,40.0,United-States,<=50K
31.0,Private,214235,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
32.0,Private,42617,Some-college,,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
20.0,Private,48121,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
59.0,Private,244554,11th,7.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,35.0,United-States,<=50K
26.0,Private,171114,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
37.0,Private,191524,Assoc-voc,11.0,Separated,Prof-specialty,Own-child,White,Female,0.0,0.0,,United-States,<=50K
27.0,Private,29904,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,,40.0,United-States,<=50K
27.0,Private,213152,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
27.0,Private,230563,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,,0.0,40.0,United-States,<=50K
63.0,Local-gov,41161,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
60.0,Private,130684,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
25.0,Private,288519,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
28.0,Private,77009,7th-8th,4.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K
22.0,Private,221533,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
40.0,Local-gov,293809,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
44.0,Private,169980,11th,7.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,60.0,United-States,<=50K
51.0,Private,189511,Assoc-voc,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,,Germany,>50K
,Private,55527,Assoc-acdm,12.0,Divorced,Craft-repair,Not-in-family,Black,Male,0.0,0.0,45.0,United-States,<=50K
20.0,Private,386643,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,241583,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,174752,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,91037,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
,Private,28119,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,7.0,United-States,<=50K
42.0,Local-gov,271521,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Other,Male,0.0,0.0,40.0,United-States,>50K
23.0,Private,363219,Some-college,10.0,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,6.0,United-States,<=50K
58.0,Private,212534,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
57.0,Federal-gov,370890,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,2258.0,40.0,United-States,<=50K
31.0,Self-emp-not-inc,182177,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
21.0,Private,65225,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
45.0,Private,111994,Some-college,10.0,Divorced,Sales,Not-in-family,White,Male,4650.0,0.0,,United-States,<=50K
25.0,Private,431861,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,,United-States,<=50K
32.0,Private,263908,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,49325,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States,<=50K
72.0,Private,165622,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
59.0,Private,194290,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
27.0,Private,252813,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,,0.0,45.0,United-States,<=50K
36.0,Private,279721,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,40.0,United-States,<=50K
32.0,Private,299635,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,45.0,United-States,<=50K
31.0,Private,223046,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
24.0,Private,154422,Bachelors,13.0,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0.0,0.0,,Philippines,<=50K
32.0,Private,128016,HS-grad,9.0,Married-spouse-absent,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K
34.0,Private,248795,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
40.0,Private,173307,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,,0.0,40.0,United-States,<=50K
65.0,Private,194456,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,England,>50K
,Local-gov,175754,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1876.0,60.0,United-States,<=50K
30.0,Private,252646,Some-college,10.0,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
47.0,State-gov,188386,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
60.0,Private,121832,11th,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
43.0,Private,101950,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
26.0,Private,174592,Masters,14.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,149396,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
46.0,Private,171228,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3411.0,0.0,35.0,Guatemala,<=50K
45.0,Private,358701,12th,8.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,10.0,Mexico,<=50K
26.0,Private,164583,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K
48.0,Private,161187,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,2463.0,0.0,40.0,United-States,<=50K
55.0,Private,35551,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
59.0,Private,236731,7th-8th,4.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
36.0,Private,174887,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
35.0,Private,265954,HS-grad,9.0,Separated,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
18.0,Private,137363,12th,8.0,Never-married,Other-service,Own-child,White,Female,0.0,,20.0,United-States,<=50K
53.0,Private,213378,HS-grad,9.0,Separated,Sales,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
46.0,Private,169180,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
21.0,Private,270043,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,,0.0,16.0,United-States,<=50K
38.0,Private,470663,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,,0.0,50.0,United-States,<=50K
31.0,Private,150309,Bachelors,13.0,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,70.0,United-States,<=50K
18.0,Private,169652,11th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,12.0,United-States,<=50K
47.0,Local-gov,287320,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
53.0,Private,126368,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K
41.0,Local-gov,401134,Bachelors,,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Private,189574,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,,0.0,30.0,United-States,<=50K
20.0,State-gov,41103,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
18.0,Private,142751,10th,6.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
54.0,Private,282680,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
29.0,Private,176037,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,Black,Male,14344.0,0.0,40.0,United-States,>50K
,Self-emp-not-inc,468713,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Self-emp-inc,154120,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,60.0,United-States,>50K
,Private,421561,11th,7.0,Married-civ-spouse,Other-service,Other-relative,White,Male,0.0,0.0,25.0,United-States,<=50K
30.0,Private,296509,7th-8th,4.0,Separated,Farming-fishing,Not-in-family,White,Male,0.0,0.0,45.0,Mexico,<=50K
21.0,Private,277408,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,,United-States,<=50K
73.0,Local-gov,232871,7th-8th,4.0,Married-civ-spouse,Protective-serv,Husband,White,Male,,0.0,10.0,United-States,<=50K
37.0,Private,301568,12th,8.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
21.0,Private,108687,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,,40.0,United-States,<=50K
40.0,Private,198270,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
48.0,Private,207848,10th,6.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,106183,HS-grad,9.0,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,6849.0,0.0,40.0,United-States,<=50K
29.0,Private,122127,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,,0.0,40.0,United-States,>50K
53.0,State-gov,118793,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,,40.0,United-States,<=50K
37.0,Private,70282,Assoc-acdm,12.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
18.0,Private,365683,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,16.0,United-States,<=50K
31.0,State-gov,151763,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,25.0,United-States,<=50K
